package,package_short,profile_url,profile_name,resource_type,from_version,to_version,category,elements_added_count,elements_removed_count,elements_modified_count,ms_added_count,ms_removed_count,has_breaking,elements_added,elements_removed
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2026.0.0-alpha.1,2027.0.0-alpha.1,elements-added,5,0,0,0,0,False,Observation.extension|Observation.extension:triggeredBy-r5|Observation.extension:triggeredBy-r5.extension:observation|Observation.extension:triggeredBy-r5.extension:type|Observation.interpretation,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2027.0.0-alpha.1,2027.0.0-alpha.2,mixed,5,2,3,0,0,True,Observation.category|Observation.category:mibi-category|Observation.category:mibi-category.coding|Observation.category:mibi-category.coding:loinc-microbiology-studies|Observation.category:mibi-category.coding:v2-microbiology,Observation.category.coding|Observation.category.coding:loinc-microbiology-studies
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2027.0.0-alpha.2,2027.0.0-alpha.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2027.0.0-alpha.3,2027.0.0-alpha.4,elements-removed,0,1,0,0,0,True,,Observation.extension
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2027.0.0-alpha.4,2027.0.0-alpha.5,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2027.0.0-alpha.5,2027.0.0-ballot2,mixed,1,3,2,0,0,True,Observation.dataAbsentReason,Observation.category:mibi-category.coding|Observation.category:mibi-category.coding:loinc-microbiology-studies|Observation.category:mibi-category.coding:v2-microbiology
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,2024.0.0,2025.0.0,modified,0,0,3,2,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,2025.0.1,2025.0.2,mixed,1,2,5,0,0,True,Observation.effective[x].extension,Observation.effective[x].extension:QuelleKlinischesBezugsdatum.url|Observation.value[x]:valueCodeableConcept
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2024.0.0,2025.0.0,modified,0,0,2,2,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2025.0.1,2025.0.2,mixed,1,2,8,0,0,True,Observation.effective[x].extension,Observation.effective[x].extension:QuelleKlinischesBezugsdatum.url|Observation.value[x]:valueCodeableConcept
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2025.0.2,2026.0.0-alpha.1,mixed,1,47,5,0,5,True,Observation.value[x]:valueCodeableConcept,Observation|Observation.bodySite|Observation.category|Observation.category.coding:loinc-observation|Observation.category.coding:observation-category|Observation.component|Observation.component:BarlettScore|Observation.component:BarlettScore.code|Observation.component:BarlettScore.value[x]|Observation.component:Morphologie|Observation.component:Morphologie.code|Observation.component:Morphologie.value[x]|Observation.component:NameMikroorganismus|Observation.component:NameMikroorganismus.code|Observation.component:NameMikroorganismus.value[x]|Observation.component:NugentScore|Observation.component:NugentScore.code|Observation.component:NugentScore.value[x]|Observation.dataAbsentReason|Observation.device|Observation.effective[x]|Observation.effective[x].extension|Observation.effective[x].extension:QuelleKlinischesBezugsdatum|Observation.encounter|Observation.hasMember|Observation.id|Observation.identifier|Observation.identifier:analyseBefundCode|Observation.identifier:analyseBefundCode.assigner|Observation.identifier:analyseBefundCode.system|Observation.identifier:analyseBefundCode.type|Observation.identifier:analyseBefundCode.type.coding|Observation.identifier:analyseBefundCode.type.coding:observationInstanceV2|Observation.identifier:analyseBefundCode.type.coding:observationInstanceV2.code|Observation.identifier:analyseBefundCode.type.coding:observationInstanceV2.system|Observation.identifier:analyseBefundCode.value|Observation.interpretation|Observation.issued|Observation.meta|Observation.meta.profile|Observation.meta.source|Observation.note|Observation.referenceRange|Observation.specimen.identifier|Observation.specimen.reference|Observation.status|Observation.subject
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2026.0.0-alpha.1,2027.0.0-alpha.1,elements-added,4,0,0,0,0,False,Observation.extension|Observation.extension:triggeredBy-r5|Observation.extension:triggeredBy-r5.extension:observation|Observation.extension:triggeredBy-r5.extension:type,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2027.0.0-alpha.1,2027.0.0-alpha.2,mixed,5,2,2,0,0,True,Observation.category|Observation.category:mibi-category|Observation.category:mibi-category.coding|Observation.category:mibi-category.coding:loinc-microbiology-studies|Observation.category:mibi-category.coding:v2-microbiology,Observation.category.coding|Observation.category.coding:loinc-microbiology-studies
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2027.0.0-alpha.2,2027.0.0-alpha.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2027.0.0-alpha.3,2027.0.0-alpha.4,elements-removed,0,1,0,0,0,True,,Observation.extension
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2027.0.0-alpha.4,2027.0.0-alpha.5,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2027.0.0-alpha.5,2027.0.0-ballot2,mixed,12,3,3,0,0,True,Observation.component|Observation.component:menge|Observation.component:menge.code|Observation.component:menge.value[x]|Observation.component:menge.value[x]:valueCodeableConcept|Observation.component:menge.value[x]:valueQuantity|Observation.component:menge.value[x]:valueQuantity.code|Observation.component:menge.value[x]:valueRange|Observation.component:menge.value[x]:valueRange.high.code|Observation.component:menge.value[x]:valueRange.low.code|Observation.dataAbsentReason|Observation.extension:faerbung,Observation.category:mibi-category.coding|Observation.category:mibi-category.coding:loinc-microbiology-studies|Observation.category:mibi-category.coding:v2-microbiology
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,Observation,2024.0.0,2025.0.0,modified,0,0,1,1,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,Observation,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,Observation,2025.0.1,2025.0.2,mixed,1,2,7,0,0,True,Observation.effective[x].extension,Observation.effective[x].extension:QuelleKlinischesBezugsdatum.url|Observation.value[x]:valueCodeableConcept
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-pathogenlast,MII_PR_Mikrobio_Molekulare_Pathogenlast,Observation,2026.0.0-alpha.1,2027.0.0-alpha.1,elements-added,4,0,0,0,0,False,Observation.extension|Observation.extension:triggeredBy-r5|Observation.extension:triggeredBy-r5.extension:observation|Observation.extension:triggeredBy-r5.extension:type,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-pathogenlast,MII_PR_Mikrobio_Molekulare_Pathogenlast,Observation,2027.0.0-alpha.1,2027.0.0-alpha.2,mixed,5,2,1,0,0,True,Observation.category|Observation.category:mibi-category|Observation.category:mibi-category.coding|Observation.category:mibi-category.coding:loinc-microbiology-studies|Observation.category:mibi-category.coding:v2-microbiology,Observation.category.coding|Observation.category.coding:loinc-microbiology-studies
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-pathogenlast,MII_PR_Mikrobio_Molekulare_Pathogenlast,Observation,2027.0.0-alpha.2,2027.0.0-alpha.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-pathogenlast,MII_PR_Mikrobio_Molekulare_Pathogenlast,Observation,2027.0.0-alpha.3,2027.0.0-alpha.4,elements-removed,0,1,0,0,0,True,,Observation.extension
