modul,profil,element,beruehrt_wegen,basis,url
icu,MII_PR_ICU_ECT_Arterieller_Druck,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck
icu,MII_PR_ICU_ECT_Arterieller_Druck,Observation.code.coding:loinc,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck
icu,MII_PR_ICU_ECT_Arterieller_Druck,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck
icu,MII_PR_ICU_ECT_Arterieller_Druck,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck
icu,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,Observation.code.coding:sct,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Atemfrequenz_Beatmet,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet
icu,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation.category.coding:hl7-category.code,patternCode,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin
icu,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation.code.coding,min,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin
icu,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin
icu,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin
icu,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin
icu,MII_PR_ICU_Bilanz_Einfuhr_Spendermilch,Observation.category.coding:hl7-category.code,patternCode,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch
icu,MII_PR_ICU_Bilanz_Einfuhr_Spendermilch,Observation.code.coding,min,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch
icu,MII_PR_ICU_Bilanz_Einfuhr_Spendermilch,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch
icu,MII_PR_ICU_Bilanz_Einfuhr_Spendermilch,Observation.code.coding:loinc,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch
icu,MII_PR_ICU_Bilanz_Einfuhr_Spendermilch,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch
icu,MII_PR_ICU_Score_Visuelle_Analogskala,Observation.code.coding,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala
icu,MII_PR_ICU_Score_Visuelle_Analogskala,Observation.code.coding:loinc,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala
icu,MII_PR_ICU_Score_Visuelle_Analogskala,Observation.code.coding:loinc.code,patternCode,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala
icu,MII_PR_ICU_Score_Visuelle_Analogskala,Observation.code.coding:sct,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala
icu,MII_PR_ICU_Score_Visuelle_Analogskala,Observation.code.coding:sct.code,patternCode,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala
icu,MII_PR_ICU_Score_Visuelle_Analogskala,Observation.value[x],type,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala
icu,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet
icu,MII_PR_ICU_VENT_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet
icu,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation.category.coding:hl7-category.code,patternCode,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage
icu,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation.code.coding,min,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage
icu,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage
icu,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation.code.coding:loinc,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage
icu,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage
icu,MII_PR_ICU_VENT_Spontanes_Atemzugvolumen,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen
icu,MII_PR_ICU_VENT_Spontanes_Atemzugvolumen,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen
icu,MII_PR_ICU_VENT_Spontanes_Atemzugvolumen,Observation.code.coding:loinc,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen
icu,MII_PR_ICU_VENT_Spontanes_Atemzugvolumen,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen
icu,MII_PR_ICU_VENT_Spontanes_Atemzugvolumen,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen
icu,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung
icu,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung
icu,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung
icu,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung
icu,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung
icu,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung
icu,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck
icu,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck
icu,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,Observation.code.coding:sct,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck
icu,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck
icu,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck
icu,MII_PR_ICU_VENT_Beatmungszeit_Niedrigem_Druck,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck
icu,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet
icu,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation.code.coding:loinc,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet
icu,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet
icu,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet
icu,MII_PR_ICU_VENT_Mittlerer_Beatmungsdruck,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Beatmungsdruck,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Beatmungsdruck,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Beatmungsdruck,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Beatmungsdruck,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck
icu,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation.category.coding:hl7-category.code,patternCode,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt
icu,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation.code.coding,min,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt
icu,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt
icu,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt
icu,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt
icu,MII_PR_ICU_VENT_Plateau_Beatmungsdruck,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-plateau-beatmungsdruck
icu,MII_PR_ICU_VENT_Plateau_Beatmungsdruck,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-plateau-beatmungsdruck
